Name,Gender,Price,Sale Price,Colors,Item Link,Image Link,Subcategory,Store
Regular Fit Crew-neck T-shirt,men,$7.99,N/A,Khaki green||White||Black||Dark gray melange,https://www2.hm.com/en_ca/productpage.0685816008.html,"https://lp2.hm.com/hmgoepprod?set=source[/df/a5/dfa5aa69cdfc2efeeaf88589cced5d006578b19f.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Round-neck T-shirt,men,$12.99,N/A,Black||White||Dark beige/white striped||Light blue melange,https://www2.hm.com/en_ca/productpage.0570002001.html,"https://lp2.hm.com/hmgoepprod?set=source[/f5/c4/f5c4939114fcc731acfada4ebb68f1da42cad909.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Raw-edge T-shirt,men,$14.99,N/A,White||Black||Light beige||Burgundy,https://www2.hm.com/en_ca/productpage.0793104001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/b7/15b7d288c9baba5811c0041d7a65ed90d7a56b7d.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Polo Shirt,men,$14.99,N/A,Blue melange||Black||White||Dark brown,https://www2.hm.com/en_ca/productpage.0570004119.html,"https://lp2.hm.com/hmgoepprod?set=source[/5e/94/5e94fbc34590a284a55cd25bb298b6ad9fbb0491.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Slim Fit Polo Shirt,men,$14.99,N/A,Dark brown||Black||White||Dark blue,https://www2.hm.com/en_ca/productpage.0570004069.html,"https://lp2.hm.com/hmgoepprod?set=source[/03/5f/035f4da33ba026ebd7ddd56637146268040b9629.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
COOLMAX® T-shirt,men,$14.99,N/A,Black||White,https://www2.hm.com/en_ca/productpage.0863587001.html,"https://lp2.hm.com/hmgoepprod?set=source[/f8/74/f874865e2aaeb15ef4a89f74fedc455189887816.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Regular Fit Crew-neck T-shirt,men,$7.99,N/A,Beige||White||Black||Dark gray melange,https://www2.hm.com/en_ca/productpage.0685816011.html,"https://lp2.hm.com/hmgoepprod?set=source[/96/ff/96ff51865c7fa3d337cb5a9058051e6bc66b3f29.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Polo Shirt,men,$14.99,N/A,Light khaki green||Black||White||Dark brown,https://www2.hm.com/en_ca/productpage.0570004107.html,"https://lp2.hm.com/hmgoepprod?set=source[/b4/c6/b4c6e80994c3ddaae747514cc755a2d397358965.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Printed Graphic T-shirt,men,$19.99,N/A,White/SpongeBob SquarePants||White/Coca-Cola||Black||White/sharks,https://www2.hm.com/en_ca/productpage.0846973083.html,"https://lp2.hm.com/hmgoepprod?set=source[/29/3f/293f766b3b0ffa1ca7d1652e6f17619b36b0c3a5.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slub Jersey T-shirt,men,$14.99,N/A,Black||Beige melange||White,https://www2.hm.com/en_ca/productpage.0591466024.html,"https://lp2.hm.com/hmgoepprod?set=source[/b2/b5/b2b5a23f1a4065f118a43dbb2871a592fec7cec8.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slub Jersey T-shirt,men,$14.99,N/A,Beige melange||Black||White,https://www2.hm.com/en_ca/productpage.0591466033.html,"https://lp2.hm.com/hmgoepprod?set=source[/83/37/8337409c762c5d365d7852aec3e2b640e4ce3132.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Panels,men,$14.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0770816001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ef/a9/efa9149e87932d44e46fd8dc6cfd0a264a0a5da6.jpg],origin[dam],category[men_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Cotton Polo Shirt,men,$14.99,N/A,Dark blue||Black||Light blue melange||Dark blue,https://www2.hm.com/en_ca/productpage.0816759029.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/44/c84465c5b88501489838d78ae5ea517b296f3b4f.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Cotton Polo Shirt,men,$14.99,N/A,Light blue melange||Black||Dark blue||Dark blue,https://www2.hm.com/en_ca/productpage.0816759003.html,"https://lp2.hm.com/hmgoepprod?set=source[/79/7e/797e62a7b4053d281a69d149695ab1fc8be7b3f2.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Long Fit T-shirt,men,$12.99,N/A,Burgundy||Black||White||Dark gray melange,https://www2.hm.com/en_ca/productpage.0598755023.html,"https://lp2.hm.com/hmgoepprod?set=source[/bb/87/bb871a320ab0f7a2f2495171094093e26abb4737.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Long Fit T-shirt,men,$12.99,N/A,Dark gray melange||Black||White||Dark green melange,https://www2.hm.com/en_ca/productpage.0598755003.html,"https://lp2.hm.com/hmgoepprod?set=source[/b0/22/b0220e60f1943f3e7fdafd1e777a20f33f856130.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Long Fit T-shirt,men,$12.99,N/A,Dark green||Black||White||Dark gray melange,https://www2.hm.com/en_ca/productpage.0598755046.html,"https://lp2.hm.com/hmgoepprod?set=source[/a4/85/a485acc9e80140eb9b257d95f1e0b75303a8f75f.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Regular Fit Crew-neck T-shirt,men,$7.99,N/A,Dark blue||White||Black||Dark gray melange,https://www2.hm.com/en_ca/productpage.0685816037.html,"https://lp2.hm.com/hmgoepprod?set=source[/35/98/35986529ca3dc88d58695fe1396f909aaf0eea57.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Printed Graphic T-shirt,men,$19.99,N/A,Black||White/Coca-Cola||White/sharks||Light pink/SpongeBob,https://www2.hm.com/en_ca/productpage.0846973012.html,"https://lp2.hm.com/hmgoepprod?set=source[/2a/b2/2ab256f6bc1be8e0347c606bb6751ad0ab617a94.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit V-neck T-shirt,men,$12.99,$6.99,Dark red melange||Black||White||Blue/narrow-striped,https://www2.hm.com/en_ca/productpage.0570003070.html,"https://lp2.hm.com/hmgoepprod?set=source[/5f/63/5f6312509bfbd7d230abed330d9350796873c9cb.jpg],origin[dam],category[men_tshirtstanks_bestbasics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Printed Motif,men,$17.99,$9.99,N/A,https://www2.hm.com/en_ca/productpage.0633162020.html,"https://lp2.hm.com/hmgoepprod?set=source[/51/26/512675952e0c374bd108248f656c4fb1f264d915.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Motif,men,$9.99,$5.99,Light beige/skull||Natural white/High Tide||Black/Can’t Skate||White/palm trees,https://www2.hm.com/en_ca/productpage.0684021068.html,"https://lp2.hm.com/hmgoepprod?set=source[/91/05/9105d57cd870d52c2010e303a56ba4136a5ed331.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Long Fit T-shirt,men,$12.99,$4.99,Dark green melange||Black||White||Dark gray melange,https://www2.hm.com/en_ca/productpage.0598755015.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/8f/248ffe7b451479d151cf878c35d0219324804310.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Printed T-shirt,men,$24.99,$10.99,N/A,https://www2.hm.com/en_ca/productpage.0880860003.html,"https://lp2.hm.com/hmgoepprod?set=source[/53/4b/534b0cf97c2ff6a6877dfe949aa00e756bd03099.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
COOLMAX® Polo Shirt,men,$19.99,$12.99,N/A,https://www2.hm.com/en_ca/productpage.0863456002.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/48/6848611e6795d6f2bb5f956ba02b23c642ce5ea3.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Slim Fit Polo Shirt,men,$17.99,$13.99,Dark blue/palm trees||Dark blue/narrow-striped,https://www2.hm.com/en_ca/productpage.0658329023.html,"https://lp2.hm.com/hmgoepprod?set=source[/fd/1f/fd1f154a898dd447a7a5d250742c1fb89087e8f7.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",shirt,H&M
T-shirt with Printed Design,men,$14.99,$5.99,White/Los Angeles,https://www2.hm.com/en_ca/productpage.0630323040.html,"https://lp2.hm.com/hmgoepprod?set=source[/54/c9/54c91ccedf0cfba5df0c4add0b7e9f8c080c9384.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Loose Fit Sports Shirt,men,$24.99,$15.99,White||Black/printed text||Black||Light gray melange,https://www2.hm.com/en_ca/productpage.0449570010.html,"https://lp2.hm.com/hmgoepprod?set=source[/fb/7c/fb7c8cb87ef3638ddd3858e7792fd1251f881660.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Printed T-shirt,men,$14.99,$6.99,Black/Paradiso,https://www2.hm.com/en_ca/productpage.0853612001.html,"https://lp2.hm.com/hmgoepprod?set=source[/71/fc/71fc9138c07a77efdadd3de281c935da54ae0cc0.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Long Fit T-shirt,men,$12.99,$6.99,Light blue||Black||White||Dark gray melange,https://www2.hm.com/en_ca/productpage.0598755037.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/af/d5af4dc7daf754500edf93dab33ab21dbfaf0125.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Printed Motif,men,$17.99,$12.99,N/A,https://www2.hm.com/en_ca/productpage.0633162014.html,"https://lp2.hm.com/hmgoepprod?set=source[/29/c0/29c05258c51f71b088dcc337cdb3c7b41e731e4b.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Polo Shirt,men,$14.99,$6.99,Blue/narrow-striped||Black||White||Dark brown,https://www2.hm.com/en_ca/productpage.0570004111.html,"https://lp2.hm.com/hmgoepprod?set=source[/59/02/59029fc9c821fb99625656cec093182dbd949511.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Crew-neck Muscle Fit T-shirt,men,$12.99,$4.99,N/A,https://www2.hm.com/en_ca/productpage.0721683011.html,"https://lp2.hm.com/hmgoepprod?set=source[/02/bd/02bdd6805e71582dcbc39bbba8b16fcfb8beb6d5.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit V-neck T-shirt,men,$12.99,$7.99,Khaki green/narrow-striped||Black||White||Dark red melange,https://www2.hm.com/en_ca/productpage.0570003075.html,"https://lp2.hm.com/hmgoepprod?set=source[/38/83/3883754fb8b1ad736f3e6b4fc4fe17e5d7bdabf7.jpg],origin[dam],category[men_tshirtstanks_bestbasics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Regular Fit V-neck T-shirt,men,$7.99,$3.49,Dark blue||White||Black||Khaki green,https://www2.hm.com/en_ca/productpage.0763275007.html,"https://lp2.hm.com/hmgoepprod?set=source[/ea/04/ea04a2fb9b12ce2a955687edd29f431f41685dc9.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Printed Design,men,$14.99,$7.99,White/black||Yellow/Offsea||Dark blue/Lake Tahoe||Gray/California Horizons,https://www2.hm.com/en_ca/productpage.0699923103.html,"https://lp2.hm.com/hmgoepprod?set=source[/bf/1d/bf1d1fabd88ae952f5654fe02fe6caf58f79a842.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt,men,$14.99,$6.99,Black/flamingoes||White/city silhouette||Dark blue/floral||White/parrots,https://www2.hm.com/en_ca/productpage.0671777037.html,"https://lp2.hm.com/hmgoepprod?set=source[/2f/88/2f885f9e742e1fac6410754ed45b2a4cb3e45cdb.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Printed Motif,men,$17.99,$9.99,N/A,https://www2.hm.com/en_ca/productpage.0633162019.html,"https://lp2.hm.com/hmgoepprod?set=source[/dd/e8/dde884c77503a546a0c9d879fe2c97d739a9ec0c.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt,men,$14.99,$5.99,Black/palm trees||White/city silhouette||Black/flamingoes||Dark blue/floral,https://www2.hm.com/en_ca/productpage.0671777044.html,"https://lp2.hm.com/hmgoepprod?set=source[/ac/d4/acd424d308d4916aa8e9fac95b5e4e60309c7f79.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Regular Fit Sports Shirt,men,$19.99,$13.49,Black,https://www2.hm.com/en_ca/productpage.0609483027.html,"https://lp2.hm.com/hmgoepprod?set=source[/e8/96/e896d222d521d154fa2c1871d1f516c575f864b8.jpg],origin[dam],category[men_sport],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Regular Fit V-neck T-shirt,men,$7.99,$4.99,Khaki green||White||Black||Dark blue,https://www2.hm.com/en_ca/productpage.0763275014.html,"https://lp2.hm.com/hmgoepprod?set=source[/25/1d/251d55a20a8d1ee86eae42572e8aaafbdd4689c3.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Round-neck T-shirt,men,$12.99,$7.99,Burgundy||Black||White||Dark beige/white striped,https://www2.hm.com/en_ca/productpage.0570002100.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/26/2426a07e4fb1d9e43b3f2aef925a86428297c972.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Loose Fit Sports Shirt,men,$24.99,$14.99,Light gray melange||White||Black/printed text||Black,https://www2.hm.com/en_ca/productpage.0449570048.html,"https://lp2.hm.com/hmgoepprod?set=source[/6b/ec/6bec40784e60a2b335f13662215752035ef596fa.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Printed Graphic T-shirt,men,$19.99,$12.99,White/Coca-Cola||Black||White/sharks||Light pink/SpongeBob,https://www2.hm.com/en_ca/productpage.0846973007.html,"https://lp2.hm.com/hmgoepprod?set=source[/0e/74/0e74a3f70025461ed01d9583a481e7b6308309db.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Raw-edge T-shirt,men,$14.99,$8.99,Burgundy||White||Black||Light beige,https://www2.hm.com/en_ca/productpage.0793104014.html,"https://lp2.hm.com/hmgoepprod?set=source[/56/d8/56d83c08b51b8273ae58f7c8ed7072f19697f816.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
Slim Fit Cotton Piqué T-shirt,men,$14.99,$8.99,White||Dark khaki green,https://www2.hm.com/en_ca/productpage.0774075003.html,"https://lp2.hm.com/hmgoepprod?set=source[/e6/47/e6471e4b3413dae5148f8b66509bab52ca7c9e91.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",t-shirt,H&M
T-shirt with Embroidery,men,$19.99,$9.99,Black||White,https://www2.hm.com/en_ca/productpage.0798557001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/13/5d13ff4164b20582ab9cc8a9e65ec1b4afd4ba42.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",t-shirt,H&M
T-shirt,men,$14.99,$3.49,White/city silhouette||Black/flamingoes||Dark blue/floral||White/parrots,https://www2.hm.com/en_ca/productpage.0671777034.html,"https://lp2.hm.com/hmgoepprod?set=source[/c0/7f/c07f382f2eb30b4da61074a68240a49138a55f0f.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",t-shirt,H&M
Regular Fit Running Shirt,men,$14.99,$8.99,Teal||Dark gray melange,https://www2.hm.com/en_ca/productpage.0739265017.html,"https://lp2.hm.com/hmgoepprod?set=source[/8e/80/8e80e52df4c5158ad8d941da686a9e037d0551ea.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Shawl-collar Cardigan,men,$49.99,N/A,Light gray||Dark blue||Light brown,https://www2.hm.com/en_ca/productpage.0899045002.html,"https://lp2.hm.com/hmgoepprod?set=source[/27/a8/27a845126fe982664535d07baf39e40ecbc563c9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Shawl-collar Cardigan,men,$49.99,N/A,Dark blue||Light gray||Light brown,https://www2.hm.com/en_ca/productpage.0899045001.html,"https://lp2.hm.com/hmgoepprod?set=source[/03/51/0351d4c0d002a833b6b35a81dda10b52847519bb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Zip-up Cardigan,men,$49.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0934556001.html,"https://lp2.hm.com/hmgoepprod?set=source[/50/a1/50a181eb34130c22dfe695e3388efeb6af95bde5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Ribbed Cardigan,men,$39.99,N/A,Dark green||White,https://www2.hm.com/en_ca/productpage.0937542002.html,"https://lp2.hm.com/hmgoepprod?set=source[/90/5b/905b2fcbba760eb5733740efacb104ee529c2c23.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Ribbed Cardigan,men,$39.99,N/A,White||Dark green,https://www2.hm.com/en_ca/productpage.0937542001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8a/73/8a738503658390d4135b1f2541bd6d95149c43ed.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Long Hooded Cardigan,men,$39.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0792944001.html,"https://lp2.hm.com/hmgoepprod?set=source[/08/82/08828f631f85c23400a4e29e1199caf9eeae0714.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Shawl-collar Cardigan,men,$49.99,N/A,Light brown||Dark blue||Light gray,https://www2.hm.com/en_ca/productpage.0899045003.html,"https://lp2.hm.com/hmgoepprod?set=source[/2f/36/2f369458ef015490a31a474667105f7d2ab3b89f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Cotton Cardigan,men,$34.99,N/A,Black||Dark blue||Light gray melange,https://www2.hm.com/en_ca/productpage.0787125001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e5/c2/e5c232441e21611aa77df78ada1110a4f4061d24.jpg],origin[dam],category[men_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",cardigan,H&M
Cardigan with Zip,men,$39.99,N/A,Beige melange||Black||Dark blue||White,https://www2.hm.com/en_ca/productpage.0673281023.html,"https://lp2.hm.com/hmgoepprod?set=source[/db/c7/dbc792f417e0f65297445f2219ac9d1ff260ef9f.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Wool Cardigan,men,$79.99,N/A,Dark gray melange||Black,https://www2.hm.com/en_ca/productpage.0863603001.html,"https://lp2.hm.com/hmgoepprod?set=source[/02/b5/02b53db355723aa4bc2408e918b7df6db1948ce8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Cotton Cardigan,men,$34.99,N/A,Dark blue||Black||Light gray melange,https://www2.hm.com/en_ca/productpage.0787125009.html,"https://lp2.hm.com/hmgoepprod?set=source[/57/77/5777f1b515e31abcd1462cdb219cd0999d13f269.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Cardigan,men,$49.99,N/A,Black||Beige,https://www2.hm.com/en_ca/productpage.0893556001.html,"https://lp2.hm.com/hmgoepprod?set=source[/1a/38/1a38898692a6efc8eb877f7ea27040543a5d4c2f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Wool Cardigan,men,$79.99,N/A,Black||Dark gray melange,https://www2.hm.com/en_ca/productpage.0863603002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c2/69/c269141a057d9b9d6925527faa49490e889f4759.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Shawl-collar Cardigan,men,$49.99,N/A,Black||Dark blue||Dark beige,https://www2.hm.com/en_ca/productpage.0810508001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e6/fc/e6fc3e8a4ade0541d2574308c77e3fae8e33ed8c.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Knit Wool Cardigan,men,$79.99,N/A,Dark gray melange||Dark blue melange,https://www2.hm.com/en_ca/productpage.0874388001.html,"https://lp2.hm.com/hmgoepprod?set=source[/bf/11/bf1172f2971a7689526a1c1f30be2938d8b7c9bf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Knit Wool Cardigan,men,$79.99,N/A,Dark blue melange||Dark gray melange,https://www2.hm.com/en_ca/productpage.0874388002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c0/31/c031a02d327a65d051d8e01a402a9101a072e962.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Cardigan with Zip,men,$39.99,N/A,Black||Black||Dark blue||White,https://www2.hm.com/en_ca/productpage.0673281029.html,"https://lp2.hm.com/hmgoepprod?set=source[/ee/49/ee490899ce446b94f1d610003ee3425c096d361a.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Shawl-collar Cardigan,men,$49.99,N/A,Dark beige||Black||Dark blue,https://www2.hm.com/en_ca/productpage.0810508014.html,"https://lp2.hm.com/hmgoepprod?set=source[/30/10/30108536fa7b5ffaa6b2396e4682c3b6c67bdba3.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Knit Cardigan,men,$49.99,N/A,Dark beige||Black,https://www2.hm.com/en_ca/productpage.0932464003.html,"https://lp2.hm.com/hmgoepprod?set=source[/90/d1/90d173a9582a756339adea2de4f43373958e131f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
Wool-blend Cardigan,men,$39.99,N/A,Dark gray melange||Black,https://www2.hm.com/en_ca/productpage.0772572002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ff/a3/ffa3b48646255bc4ae16e0b84181fbfedfda696a.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",cardigan,H&M
